listing_id,host_id,score_type,score
52626616,230287218,Communication,5
52626616,230287218,Location,4.75
52626616,230287218,Value,5
52634421,425936962,Accuracy,5
52634421,425936962,Cleanliness,5
52634421,425936962,Checkin,5
52634421,425936962,Communication,5
52634421,425936962,Location,5
52634421,425936962,Value,5
52635276,10283735,Accuracy,4.5
52635276,10283735,Cleanliness,4.5
52635276,10283735,Checkin,5
52635276,10283735,Communication,4.5
52635276,10283735,Location,4.5
52635276,10283735,Value,3.5
52635851,199447906,Accuracy,4.5
52635851,199447906,Cleanliness,4.5
52635851,199447906,Checkin,5
52635851,199447906,Communication,5
52635851,199447906,Location,5
52635851,199447906,Value,4.5
52639007,121020756,Accuracy,5
52639007,121020756,Cleanliness,5
52639007,121020756,Checkin,4.83
52639007,121020756,Communication,5
52639007,121020756,Location,5
52639007,121020756,Value,5
52640665,425937581,Accuracy,5
52640665,425937581,Cleanliness,5
52640665,425937581,Checkin,5
52640665,425937581,Communication,5
52640665,425937581,Location,5
52640665,425937581,Value,5
52641072,165390,Accuracy,4.5
52641072,165390,Cleanliness,5
52641072,165390,Checkin,5
52641072,165390,Communication,5
52641072,165390,Location,5
52641072,165390,Value,5
52649180,423026895,Accuracy,5
52649180,423026895,Cleanliness,5
52649180,423026895,Checkin,5
52649180,423026895,Communication,5
52649180,423026895,Location,5
52649180,423026895,Value,5
52654348,425400199,Accuracy,5
52654348,425400199,Cleanliness,5
52654348,425400199,Checkin,5
52654348,425400199,Communication,5
52654348,425400199,Location,5
52654348,425400199,Value,5
52655453,425573747,Accuracy,5
52655453,425573747,Cleanliness,5
52655453,425573747,Checkin,5
52655453,425573747,Communication,5
52655453,425573747,Location,5
52655453,425573747,Value,5
52655676,225034304,Accuracy,5
52655676,225034304,Cleanliness,5
52655676,225034304,Checkin,5
52655676,225034304,Communication,5
52655676,225034304,Location,4.8
52655676,225034304,Value,5
52657960,374002677,Accuracy,5
52657960,374002677,Cleanliness,5
52657960,374002677,Checkin,5
52657960,374002677,Communication,4
52657960,374002677,Location,5
52657960,374002677,Value,3
52659234,3074414,Accuracy,5
52659234,3074414,Cleanliness,5
52659234,3074414,Checkin,5
52659234,3074414,Communication,5
52659234,3074414,Location,5
52659234,3074414,Value,5
52659389,340994747,Accuracy,5
52659389,340994747,Cleanliness,5
52659389,340994747,Checkin,5
52659389,340994747,Communication,5
52659389,340994747,Location,5
52659389,340994747,Value,5
52659560,7435040,Accuracy,4
52659560,7435040,Cleanliness,5
52659560,7435040,Checkin,5
52659560,7435040,Communication,4
52659560,7435040,Location,4
52659560,7435040,Value,4
52659854,193954244,Accuracy,2.67
52659854,193954244,Cleanliness,5
52659854,193954244,Checkin,5
52659854,193954244,Communication,4.33
52659854,193954244,Location,4.67
52659854,193954244,Value,4.33
52660330,211742313,Accuracy,4.89
52660330,211742313,Cleanliness,5
52660330,211742313,Checkin,5
52660330,211742313,Communication,5
52660330,211742313,Location,5
52660330,211742313,Value,4.89
52668443,15135436,Accuracy,5
52668443,15135436,Cleanliness,5
52668443,15135436,Checkin,5
52668443,15135436,Communication,5
52668443,15135436,Location,5
52668443,15135436,Value,5
52668560,179254749,Accuracy,4.71
52668560,179254749,Cleanliness,4.82
52668560,179254749,Checkin,4.94
52668560,179254749,Communication,4.88
52668560,179254749,Location,5
52668560,179254749,Value,4.94
52669749,525710,Accuracy,5
52669749,525710,Cleanliness,5
52669749,525710,Checkin,5
52669749,525710,Communication,5
52669749,525710,Location,5
52669749,525710,Value,5
52674987,8146482,Accuracy,5
52674987,8146482,Cleanliness,5
52674987,8146482,Checkin,5
52674987,8146482,Communication,5
52674987,8146482,Location,5
52674987,8146482,Value,5
52675467,145395136,Accuracy,5
52675467,145395136,Cleanliness,5
52675467,145395136,Checkin,5
52675467,145395136,Communication,5
52675467,145395136,Location,5
52675467,145395136,Value,5
52677189,398317720,Accuracy,4.78
52677189,398317720,Cleanliness,5
52677189,398317720,Checkin,4.78
52677189,398317720,Communication,4.78
52677189,398317720,Location,4.22
52677189,398317720,Value,4.67
52687397,104834083,Accuracy,4
52687397,104834083,Cleanliness,5
52687397,104834083,Checkin,5
52687397,104834083,Communication,4
52687397,104834083,Location,5
52687397,104834083,Value,4
52692463,80333752,Accuracy,5
52692463,80333752,Cleanliness,5
52692463,80333752,Checkin,4.83
52692463,80333752,Communication,4.83
52692463,80333752,Location,5
52692463,80333752,Value,4.67
52692588,398317720,Accuracy,4.73
52692588,398317720,Cleanliness,4.91
52692588,398317720,Checkin,4.82
52692588,398317720,Communication,4.82
52692588,398317720,Location,4.82
52692588,398317720,Value,4.36
52694447,6137030,Accuracy,4.67
52694447,6137030,Cleanliness,4.67
52694447,6137030,Checkin,4.33
52694447,6137030,Communication,5
52694447,6137030,Location,5
52694447,6137030,Value,4.33
52694906,78134139,Accuracy,5
52694906,78134139,Cleanliness,5
52694906,78134139,Checkin,5
52694906,78134139,Communication,5
52694906,78134139,Location,5
52694906,78134139,Value,5
52702608,239130549,Accuracy,5
52702608,239130549,Cleanliness,5
52702608,239130549,Checkin,5
52702608,239130549,Communication,5
52702608,239130549,Location,4.33
52702608,239130549,Value,4.67
52704725,140236800,Accuracy,1
52704725,140236800,Cleanliness,1
52704725,140236800,Checkin,1
52704725,140236800,Communication,1
52704725,140236800,Location,3
52704725,140236800,Value,1
52706290,426661122,Accuracy,5
52706290,426661122,Cleanliness,5
52706290,426661122,Checkin,5
52706290,426661122,Communication,5
52706290,426661122,Location,5
52706290,426661122,Value,5
52718445,7008342,Accuracy,5
52718445,7008342,Cleanliness,4.89
52718445,7008342,Checkin,5
52718445,7008342,Communication,5
52718445,7008342,Location,4.78
52718445,7008342,Value,4.89
52719504,46771655,Accuracy,5
52719504,46771655,Cleanliness,5
52719504,46771655,Checkin,5
52719504,46771655,Communication,5
52719504,46771655,Location,5
52719504,46771655,Value,5
52736459,425938403,Accuracy,5
52736459,425938403,Cleanliness,4
52736459,425938403,Checkin,5
52736459,425938403,Communication,5
52736459,425938403,Location,5
52736459,425938403,Value,5
52740285,427553323,Accuracy,4.75
52740285,427553323,Cleanliness,4.5
52740285,427553323,Checkin,5
52740285,427553323,Communication,4.5
52740285,427553323,Location,5
52740285,427553323,Value,4.75
52743540,25061321,Accuracy,5
52743540,25061321,Cleanliness,4.91
52743540,25061321,Checkin,5
52743540,25061321,Communication,5
52743540,25061321,Location,5
52743540,25061321,Value,5
52753948,6137030,Accuracy,5
52753948,6137030,Cleanliness,5
52753948,6137030,Checkin,5
52753948,6137030,Communication,5
52753948,6137030,Location,5
52753948,6137030,Value,5
52756023,59626676,Accuracy,5
52756023,59626676,Cleanliness,4
52756023,59626676,Checkin,5
52756023,59626676,Communication,4.33
52756023,59626676,Location,5
52756023,59626676,Value,5
52756136,104834083,Accuracy,5
52756136,104834083,Cleanliness,5
52756136,104834083,Checkin,4.67
52756136,104834083,Communication,4.67
52756136,104834083,Location,5
52756136,104834083,Value,4.67
52758938,59626676,Accuracy,4.82
52758938,59626676,Cleanliness,4.91
52758938,59626676,Checkin,4.73
52758938,59626676,Communication,5
52758938,59626676,Location,4.64
52758938,59626676,Value,4.64
52759499,59626676,Accuracy,4.93
52759499,59626676,Cleanliness,5
52759499,59626676,Checkin,5
52759499,59626676,Communication,4.93
52759499,59626676,Location,5
52759499,59626676,Value,4.93
52759612,59626676,Accuracy,5
52759612,59626676,Cleanliness,4.64
52759612,59626676,Checkin,5
52759612,59626676,Communication,4.91
52759612,59626676,Location,5
52759612,59626676,Value,4.45
52761638,384965760,Accuracy,4.8
52761638,384965760,Cleanliness,4.6
52761638,384965760,Checkin,4.8
52761638,384965760,Communication,4.6
52761638,384965760,Location,5
52761638,384965760,Value,4.8
52761831,278405609,Accuracy,4.89
52761831,278405609,Cleanliness,3.89
52761831,278405609,Checkin,4.89
52761831,278405609,Communication,4.56
52761831,278405609,Location,5
52761831,278405609,Value,5
52761905,278405609,Accuracy,4.86
52761905,278405609,Cleanliness,3.57
52761905,278405609,Checkin,4.71
52761905,278405609,Communication,4.57
52761905,278405609,Location,4.71
52761905,278405609,Value,4.29
52765112,314324381,Accuracy,4.75
52765112,314324381,Cleanliness,4.75
52765112,314324381,Checkin,5
52765112,314324381,Communication,5
52765112,314324381,Location,4.75
52765112,314324381,Value,4.75
52777490,77749648,Accuracy,5
52777490,77749648,Cleanliness,5
52777490,77749648,Checkin,5
52777490,77749648,Communication,5
52777490,77749648,Location,5
52777490,77749648,Value,4.5
52777706,77749648,Accuracy,5
52777706,77749648,Cleanliness,5
52777706,77749648,Checkin,5
52777706,77749648,Communication,5
52777706,77749648,Location,5
52777706,77749648,Value,5
52777813,77749648,Accuracy,3.33
52777813,77749648,Cleanliness,4.67
52777813,77749648,Checkin,2.67
52777813,77749648,Communication,4.33
52777813,77749648,Location,3.67
52777813,77749648,Value,3.67
52778420,116610090,Accuracy,4.92
52778420,116610090,Cleanliness,5
52778420,116610090,Checkin,5
52778420,116610090,Communication,5
52778420,116610090,Location,5
52778420,116610090,Value,4.83
52790345,426887477,Accuracy,4
52790345,426887477,Cleanliness,4.33
52790345,426887477,Checkin,5
52790345,426887477,Communication,4.33
52790345,426887477,Location,4.33
52790345,426887477,Value,4.67
52791612,427093209,Accuracy,5
52791612,427093209,Cleanliness,4.67
52791612,427093209,Checkin,5
52791612,427093209,Communication,5
52791612,427093209,Location,5
52791612,427093209,Value,4.33
52794086,5325329,Accuracy,4.8
52794086,5325329,Cleanliness,4.8
52794086,5325329,Checkin,4.2
52794086,5325329,Communication,4.6
52794086,5325329,Location,4.8
52794086,5325329,Value,4.8
52796245,258796003,Accuracy,3
52796245,258796003,Cleanliness,3
52796245,258796003,Checkin,3
52796245,258796003,Communication,3
52796245,258796003,Location,3.5
52796245,258796003,Value,3
52797916,425403279,Accuracy,5
52797916,425403279,Cleanliness,5
52797916,425403279,Checkin,5
52797916,425403279,Communication,5
52797916,425403279,Location,5
52797916,425403279,Value,4.9
52798397,92529203,Accuracy,4.88
52798397,92529203,Cleanliness,4.75
52798397,92529203,Checkin,4.38
52798397,92529203,Communication,4.5
52798397,92529203,Location,4.88
52798397,92529203,Value,4.63
52808450,418944932,Accuracy,5
52808450,418944932,Cleanliness,5
52808450,418944932,Checkin,4.88
52808450,418944932,Communication,4.88
52808450,418944932,Location,4.88
52808450,418944932,Value,4.75
52813291,525710,Accuracy,5
52813291,525710,Cleanliness,4.5
52813291,525710,Checkin,5
52813291,525710,Communication,5
52813291,525710,Location,4.5
52813291,525710,Value,4.5
52814094,376039037,Accuracy,4.9
52814094,376039037,Cleanliness,5
52814094,376039037,Checkin,5
52814094,376039037,Communication,5
52814094,376039037,Location,4.9
52814094,376039037,Value,5
52829004,78134139,Accuracy,5
52829004,78134139,Cleanliness,5
52829004,78134139,Checkin,5
52829004,78134139,Communication,5
52829004,78134139,Location,4.89
52829004,78134139,Value,4.89
52829579,78134139,Accuracy,5
52829579,78134139,Cleanliness,5
52829579,78134139,Checkin,5
52829579,78134139,Communication,5
52829579,78134139,Location,5
52829579,78134139,Value,5
52829753,9429356,Accuracy,5
52829753,9429356,Cleanliness,5
52829753,9429356,Checkin,5
52829753,9429356,Communication,5
52829753,9429356,Location,5
52829753,9429356,Value,5
52837293,427788134,Accuracy,5
52837293,427788134,Cleanliness,5
52837293,427788134,Checkin,5
52837293,427788134,Communication,5
52837293,427788134,Location,5
52837293,427788134,Value,5
52840676,386420269,Accuracy,5
52840676,386420269,Cleanliness,5
52840676,386420269,Checkin,5
52840676,386420269,Communication,5
52840676,386420269,Location,5
52840676,386420269,Value,4.5
52857385,104834083,Accuracy,5
52857385,104834083,Cleanliness,5
52857385,104834083,Checkin,5
52857385,104834083,Communication,5
52857385,104834083,Location,5
52857385,104834083,Value,5
52858213,427021161,Accuracy,4.33
52858213,427021161,Cleanliness,4.67
52858213,427021161,Checkin,4.33
52858213,427021161,Communication,3.67
52858213,427021161,Location,4.67
52858213,427021161,Value,4.67
52859528,7729474,Accuracy,5
52859528,7729474,Cleanliness,5
52859528,7729474,Checkin,5
52859528,7729474,Communication,5
52859528,7729474,Location,5
52859528,7729474,Value,5
52861062,28420265,Accuracy,5
52861062,28420265,Cleanliness,4.89
52861062,28420265,Checkin,5
52861062,28420265,Communication,5
52861062,28420265,Location,4.89
52861062,28420265,Value,5
52861602,118412894,Accuracy,5
52861602,118412894,Cleanliness,5
52861602,118412894,Checkin,5
52861602,118412894,Communication,5
52861602,118412894,Location,5
52861602,118412894,Value,4.67
52861972,183750232,Accuracy,5
52861972,183750232,Cleanliness,4.88
52861972,183750232,Checkin,4.5
52861972,183750232,Communication,4.75
52861972,183750232,Location,5
52861972,183750232,Value,4.75
52863172,258796003,Accuracy,4.33
52863172,258796003,Cleanliness,4.5
52863172,258796003,Checkin,4.83
52863172,258796003,Communication,4
52863172,258796003,Location,4.83
52863172,258796003,Value,4.67
52870736,107434423,Accuracy,5
52870736,107434423,Cleanliness,5
52870736,107434423,Checkin,3
52870736,107434423,Communication,4
52870736,107434423,Location,4
52870736,107434423,Value,5
52880575,180543579,Accuracy,4.13
52880575,180543579,Cleanliness,4.75
52880575,180543579,Checkin,4.63
52880575,180543579,Communication,5
52880575,180543579,Location,4.88
52880575,180543579,Value,4.38
52882610,258796003,Accuracy,4.29
52882610,258796003,Cleanliness,4.43
52882610,258796003,Checkin,4.71
52882610,258796003,Communication,4.71
52882610,258796003,Location,4.43
52882610,258796003,Value,4.43
52888134,3074414,Accuracy,4.33
52888134,3074414,Cleanliness,5
52888134,3074414,Checkin,5
52888134,3074414,Communication,5
52888134,3074414,Location,5
52888134,3074414,Value,4
52896677,233969836,Accuracy,5
52896677,233969836,Cleanliness,5
52896677,233969836,Checkin,5
52896677,233969836,Communication,5
52896677,233969836,Location,5
52896677,233969836,Value,5
52904355,407735842,Accuracy,2
52904355,407735842,Cleanliness,4
52904355,407735842,Checkin,5
52904355,407735842,Communication,3
52904355,407735842,Location,4
52904355,407735842,Value,2
52905547,220390118,Accuracy,5
52905547,220390118,Cleanliness,5
52905547,220390118,Checkin,5
52905547,220390118,Communication,5
52905547,220390118,Location,5
52905547,220390118,Value,5
52905974,426237006,Accuracy,5
52905974,426237006,Cleanliness,5
52905974,426237006,Checkin,5
52905974,426237006,Communication,5
52905974,426237006,Location,5
52905974,426237006,Value,5
52906842,50070754,Accuracy,5
52906842,50070754,Cleanliness,5
52906842,50070754,Checkin,5
52906842,50070754,Communication,5
52906842,50070754,Location,5
52906842,50070754,Value,5
52922029,258796003,Accuracy,4.83
52922029,258796003,Cleanliness,4.83
52922029,258796003,Checkin,5
52922029,258796003,Communication,4.83
52922029,258796003,Location,5
52922029,258796003,Value,4.83
52922736,132702642,Accuracy,5
52922736,132702642,Cleanliness,1
52922736,132702642,Checkin,5
52922736,132702642,Communication,5
52922736,132702642,Location,5
52922736,132702642,Value,5
52936133,56773827,Accuracy,5
52936133,56773827,Cleanliness,5
52936133,56773827,Checkin,5
52936133,56773827,Communication,5
52936133,56773827,Location,5
52936133,56773827,Value,5
52941353,13701143,Accuracy,4
52941353,13701143,Cleanliness,4
52941353,13701143,Checkin,5
